customer_id,first_name,city,segment,signup_date
1793,Customer_1793,Munich,Consumer,2023-08-18
1794,Customer_1794,Leipzig,Consumer,2024-01-05
1795,Customer_1795,Munich,Corporate,2023-06-27
1796,Customer_1796,Düsseldorf,Consumer,2024-07-21
1797,Customer_1797,Munich,Consumer,2025-03-03
1798,Customer_1798,Düsseldorf,Corporate,2025-06-18
1799,Customer_1799,Dresden,Consumer,2025-09-01
1800,Customer_1800,Leipzig,Small Business,2023-03-23
1801,Customer_1801,Munich,Consumer,2025-04-25
1802,Customer_1802,Dresden,Consumer,2025-01-31
1803,Customer_1803,Stuttgart,Corporate,2024-09-09
1804,Customer_1804,Cologne,Consumer,2025-10-30
1805,Customer_1805,Dresden,Consumer,2023-08-04
1806,Customer_1806,Cologne,Corporate,2023-10-17
1807,Customer_1807,Munich,Consumer,2024-03-20
1808,Customer_1808,Bremen,Consumer,2025-07-11
1809,Customer_1809,Dresden,Consumer,2024-07-05
1810,Customer_1810,Leipzig,Consumer,2023-07-12
1811,Customer_1811,Munich,Consumer,2023-10-16
1812,Customer_1812,Frankfurt,Consumer,2024-08-05
1813,Customer_1813,Berlin,Corporate,2025-05-06
1814,Customer_1814,Dresden,Small Business,2025-02-19
1815,Customer_1815,Leipzig,Consumer,2025-06-14
1816,Customer_1816,Stuttgart,Consumer,2025-07-08
1817,Customer_1817,Frankfurt,Consumer,2024-07-17
1818,Customer_1818,Stuttgart,Consumer,2023-01-13
1819,Customer_1819,Munich,Corporate,2025-09-13
1820,Customer_1820,Berlin,Corporate,2023-12-06
1821,Customer_1821,Dresden,Corporate,2025-05-14
1822,Customer_1822,Dresden,Consumer,2023-11-08
1823,Customer_1823,Bremen,Consumer,2025-01-02
1824,Customer_1824,Bremen,Consumer,2023-12-05
1825,Customer_1825,Munich,Consumer,2023-10-27
1826,Customer_1826,Munich,Consumer,2023-12-25
1827,Customer_1827,Berlin,Small Business,2023-06-18
1828,Customer_1828,Bremen,Consumer,2025-01-30
1829,Customer_1829,Leipzig,Corporate,2025-02-06
1830,Customer_1830,Leipzig,Consumer,2025-09-08
1831,Customer_1831,Berlin,Consumer,2023-02-11
1832,Customer_1832,Leipzig,Consumer,2023-07-21
1833,Customer_1833,Düsseldorf,Consumer,2025-08-27
1834,Customer_1834,Cologne,Consumer,2024-04-08
1835,Customer_1835,Berlin,Consumer,2024-03-24
1836,Customer_1836,Berlin,Small Business,2025-07-01
1837,Customer_1837,Hamburg,Consumer,2025-03-08
1838,Customer_1838,Frankfurt,Consumer,2025-03-04
1839,Customer_1839,Frankfurt,Small Business,2024-03-12
1840,Customer_1840,Düsseldorf,Corporate,2024-06-14
1841,Customer_1841,Bremen,Corporate,2024-07-18
1842,Customer_1842,Munich,Consumer,2025-05-21
1843,Customer_1843,Munich,Small Business,2023-08-01
1844,Customer_1844,Stuttgart,Consumer,2025-08-06
1845,Customer_1845,Düsseldorf,Consumer,2023-07-11
1846,Customer_1846,Berlin,Consumer,2024-12-05
1847,Customer_1847,Düsseldorf,Consumer,2024-07-02
1848,Customer_1848,Düsseldorf,Consumer,2023-06-03
1849,Customer_1849,Düsseldorf,Consumer,2024-07-24
1850,Customer_1850,Frankfurt,Consumer,2023-08-28
1851,Customer_1851,Düsseldorf,Consumer,2024-01-09
1852,Customer_1852,Cologne,Consumer,2025-03-15
1853,Customer_1853,Munich,Small Business,2025-03-09
1854,Customer_1854,Stuttgart,Small Business,2024-09-02
1855,Customer_1855,Cologne,Consumer,2024-11-18
1856,Customer_1856,Stuttgart,Corporate,2025-02-12
1857,Customer_1857,Hamburg,Corporate,2023-05-23
1858,Customer_1858,Stuttgart,Consumer,2023-09-29
1859,Customer_1859,Munich,Consumer,2024-03-01
1860,Customer_1860,Munich,Corporate,2023-02-15
1861,Customer_1861,Düsseldorf,Small Business,2023-04-05
1862,Customer_1862,Dresden,Consumer,2023-03-05
1863,Customer_1863,Hamburg,Consumer,2024-02-17
1864,Customer_1864,Berlin,Consumer,2025-10-29
1865,Customer_1865,Leipzig,Consumer,2024-04-03
1866,Customer_1866,Stuttgart,Corporate,2024-04-14
1867,Customer_1867,Dresden,Corporate,2025-03-20
1868,Customer_1868,Düsseldorf,Consumer,2024-05-20
1869,Customer_1869,Frankfurt,Small Business,2023-03-25
1870,Customer_1870,Berlin,Consumer,2023-02-28
1871,Customer_1871,Bremen,Small Business,2025-11-10
1872,Customer_1872,Dresden,Consumer,2025-07-06
1873,Customer_1873,Frankfurt,Consumer,2023-06-06
1874,Customer_1874,Hamburg,Consumer,2024-07-29
1875,Customer_1875,Düsseldorf,Consumer,2025-04-16
1876,Customer_1876,Berlin,Consumer,2024-11-10
1877,Customer_1877,Berlin,Consumer,2023-07-22
1878,Customer_1878,Berlin,Consumer,2023-11-14
1879,Customer_1879,Hamburg,Corporate,2024-02-10
1880,Customer_1880,Stuttgart,Consumer,2025-09-12
1881,Customer_1881,Bremen,Consumer,2025-08-06
1882,Customer_1882,Hamburg,Consumer,2025-12-29
1883,Customer_1883,Leipzig,Corporate,2024-05-09
1884,Customer_1884,Bremen,Consumer,2024-11-09
1885,Customer_1885,Munich,Small Business,2025-04-14
1886,Customer_1886,Düsseldorf,Corporate,2023-07-13
1887,Customer_1887,Hamburg,Consumer,2023-11-04
1888,Customer_1888,Frankfurt,Consumer,2024-05-20
1889,Customer_1889,Bremen,Consumer,2023-10-08
1890,Customer_1890,Leipzig,Consumer,2024-11-05
1891,Customer_1891,Munich,Small Business,2025-07-21
1892,Customer_1892,Stuttgart,Small Business,2024-12-15
1893,Customer_1893,Frankfurt,Consumer,2024-08-30
1894,Customer_1894,Bremen,Consumer,2024-04-27
1895,Customer_1895,Düsseldorf,Corporate,2023-04-27
1896,Customer_1896,Frankfurt,Consumer,2025-08-25
1897,Customer_1897,Munich,Consumer,2023-07-11
1898,Customer_1898,Frankfurt,Consumer,2025-02-26
1899,Customer_1899,Cologne,Consumer,2024-09-09
1900,Customer_1900,Dresden,Corporate,2024-05-30
1901,Customer_1901,Stuttgart,Consumer,2023-11-03
1902,Customer_1902,Munich,Consumer,2024-06-15
1903,Customer_1903,Frankfurt,Small Business,2023-05-02
1904,Customer_1904,Dresden,Consumer,2024-10-10
1905,Customer_1905,Dresden,Small Business,2024-08-14
1906,Customer_1906,Frankfurt,Consumer,2025-05-19
1907,Customer_1907,Düsseldorf,Consumer,2023-02-28
1908,Customer_1908,Cologne,Small Business,2023-10-28
1909,Customer_1909,Hamburg,Consumer,2024-07-06
1910,Customer_1910,Cologne,Consumer,2024-02-03
1911,Customer_1911,Frankfurt,Consumer,2024-05-29
1912,Customer_1912,Stuttgart,Consumer,2025-03-15
1913,Customer_1913,Hamburg,Consumer,2024-05-12
1914,Customer_1914,Munich,Small Business,2025-07-30
1915,Customer_1915,Cologne,Small Business,2024-06-11
1916,Customer_1916,Frankfurt,Small Business,2024-02-02
1917,Customer_1917,Cologne,Consumer,2024-03-11
1918,Customer_1918,Hamburg,Consumer,2025-04-19
1919,Customer_1919,Leipzig,Consumer,2023-12-26
1920,Customer_1920,Bremen,Small Business,2025-05-13
1921,Customer_1921,Cologne,Consumer,2024-09-25
1922,Customer_1922,Munich,Consumer,2023-08-02
1923,Customer_1923,Munich,Corporate,2025-07-04
1924,Customer_1924,Berlin,Consumer,2024-08-14
1925,Customer_1925,Cologne,Consumer,2023-05-15
1926,Customer_1926,Bremen,Small Business,2025-01-23
1927,Customer_1927,Düsseldorf,Small Business,2024-01-21
1928,Customer_1928,Dresden,Consumer,2024-01-24
1929,Customer_1929,Bremen,Consumer,2025-01-13
1930,Customer_1930,Dresden,Small Business,2024-12-04
1931,Customer_1931,Dresden,Consumer,2025-07-13
1932,Customer_1932,Leipzig,Consumer,2025-02-11
1933,Customer_1933,Berlin,Consumer,2025-05-13
1934,Customer_1934,Bremen,Consumer,2025-11-25
1935,Customer_1935,Bremen,Consumer,2023-03-20
1936,Customer_1936,Leipzig,Consumer,2024-11-04
1937,Customer_1937,Cologne,Consumer,2023-11-08
1938,Customer_1938,Cologne,Consumer,2023-07-23
1939,Customer_1939,Cologne,Small Business,2025-09-11
1940,Customer_1940,Stuttgart,Corporate,2023-01-17
1941,Customer_1941,Dresden,Corporate,2024-04-20
1942,Customer_1942,Stuttgart,Consumer,2025-10-13
1943,Customer_1943,Berlin,Consumer,2023-07-29
1944,Customer_1944,Leipzig,Consumer,2024-05-13
1945,Customer_1945,Bremen,Small Business,2024-03-04
1946,Customer_1946,Dresden,Consumer,2023-02-27
1947,Customer_1947,Stuttgart,Consumer,2025-09-20
1948,Customer_1948,Stuttgart,Corporate,2024-06-05
1949,Customer_1949,Frankfurt,Consumer,2024-08-03
1950,Customer_1950,Stuttgart,Consumer,2025-06-17
1951,Customer_1951,Düsseldorf,Small Business,2024-09-12
1952,Customer_1952,Bremen,Small Business,2025-12-03
1953,Customer_1953,Düsseldorf,Consumer,2025-08-23
1954,Customer_1954,Bremen,Small Business,2025-06-28
1955,Customer_1955,Leipzig,Corporate,2024-05-07
1956,Customer_1956,Bremen,Corporate,2024-05-13
1957,Customer_1957,Düsseldorf,Consumer,2025-11-07
1958,Customer_1958,Bremen,Consumer,2024-08-27
1959,Customer_1959,Leipzig,Consumer,2025-08-05
1960,Customer_1960,Leipzig,Small Business,2023-10-21
1961,Customer_1961,Berlin,Consumer,2023-06-21
1962,Customer_1962,Bremen,Consumer,2024-06-14
1963,Customer_1963,Frankfurt,Consumer,2023-03-07
1964,Customer_1964,Cologne,Corporate,2023-05-21
1965,Customer_1965,Munich,Consumer,2024-03-21
1966,Customer_1966,Leipzig,Consumer,2023-07-08
1967,Customer_1967,Hamburg,Consumer,2023-06-07
1968,Customer_1968,Cologne,Consumer,2024-10-31
1969,Customer_1969,Dresden,Corporate,2023-09-03
1970,Customer_1970,Bremen,Corporate,2025-05-05
1971,Customer_1971,Düsseldorf,Consumer,2025-08-01
1972,Customer_1972,Munich,Consumer,2025-01-17
1973,Customer_1973,Hamburg,Corporate,2025-11-22
1974,Customer_1974,Cologne,Consumer,2023-11-26
1975,Customer_1975,Bremen,Consumer,2024-05-26
1976,Customer_1976,Berlin,Small Business,2025-04-29
1977,Customer_1977,Dresden,Consumer,2025-12-30
1978,Customer_1978,Munich,Small Business,2023-03-20
1979,Customer_1979,Frankfurt,Consumer,2023-06-18
1980,Customer_1980,Berlin,Consumer,2025-03-20
1981,Customer_1981,Hamburg,Consumer,2025-09-09
1982,Customer_1982,Munich,Small Business,2023-06-29
1983,Customer_1983,Berlin,Consumer,2023-09-17
1984,Customer_1984,Dresden,Consumer,2025-10-25
1985,Customer_1985,Frankfurt,Small Business,2023-10-24
1986,Customer_1986,Berlin,Consumer,2024-09-11
1987,Customer_1987,Stuttgart,Consumer,2025-05-04
1988,Customer_1988,Frankfurt,Consumer,2023-12-26
1989,Customer_1989,Hamburg,Corporate,2023-04-27
1990,Customer_1990,Dresden,Consumer,2023-12-23
1991,Customer_1991,Bremen,Consumer,2025-08-14
1992,Customer_1992,Düsseldorf,Consumer,2024-03-14
1993,Customer_1993,Düsseldorf,Consumer,2024-06-05
1994,Customer_1994,Düsseldorf,Small Business,2023-07-18
1995,Customer_1995,Munich,Small Business,2025-12-09
1996,Customer_1996,Hamburg,Corporate,2024-10-31
1997,Customer_1997,Dresden,Corporate,2025-11-19
1998,Customer_1998,Frankfurt,Corporate,2023-01-31
1999,Customer_1999,Munich,Consumer,2025-10-04
2000,Customer_2000,Hamburg,Corporate,2023-11-29
2001,Customer_2001,Bremen,Consumer,2024-10-21
2002,Customer_2002,Stuttgart,Consumer,2023-06-26
2003,Customer_2003,Dresden,Corporate,2024-01-05
2004,Customer_2004,Düsseldorf,Consumer,2024-06-30
2005,Customer_2005,Berlin,Small Business,2024-06-18
2006,Customer_2006,Dresden,Consumer,2023-04-07
2007,Customer_2007,Leipzig,Consumer,2023-08-18
2008,Customer_2008,Hamburg,Consumer,2023-08-15
2009,Customer_2009,Cologne,Consumer,2024-01-06
2010,Customer_2010,Bremen,Corporate,2023-02-24
2011,Customer_2011,Stuttgart,Consumer,2024-02-28
2012,Customer_2012,Bremen,Consumer,2023-11-11
2013,Customer_2013,Dresden,Consumer,2023-02-01
2014,Customer_2014,Cologne,Consumer,2023-04-03
2015,Customer_2015,Leipzig,Consumer,2024-06-02
2016,Customer_2016,Frankfurt,Small Business,2025-05-02
2017,Customer_2017,Berlin,Consumer,2025-01-21
2018,Customer_2018,Cologne,Corporate,2024-02-20
2019,Customer_2019,Hamburg,Small Business,2024-07-10
2020,Customer_2020,Düsseldorf,Consumer,2024-01-01
2021,Customer_2021,Leipzig,Corporate,2024-08-21
2022,Customer_2022,Berlin,Corporate,2023-11-27
2023,Customer_2023,Stuttgart,Consumer,2024-11-19
2024,Customer_2024,Düsseldorf,Consumer,2023-01-11
2025,Customer_2025,Dresden,Consumer,2025-03-28
2026,Customer_2026,Cologne,Small Business,2024-02-23
2027,Customer_2027,Berlin,Small Business,2025-06-29
2028,Customer_2028,Munich,Corporate,2023-12-14
2029,Customer_2029,Frankfurt,Consumer,2025-08-15
2030,Customer_2030,Frankfurt,Consumer,2024-02-16
2031,Customer_2031,Leipzig,Consumer,2023-06-02
2032,Customer_2032,Stuttgart,Consumer,2023-04-02
2033,Customer_2033,Leipzig,Consumer,2023-11-27
2034,Customer_2034,Munich,Small Business,2025-08-12
2035,Customer_2035,Hamburg,Small Business,2025-08-27
2036,Customer_2036,Stuttgart,Corporate,2024-07-07
2037,Customer_2037,Bremen,Consumer,2025-07-18
2038,Customer_2038,Hamburg,Consumer,2023-07-13
2039,Customer_2039,Stuttgart,Consumer,2024-06-13
2040,Customer_2040,Stuttgart,Corporate,2025-04-24
2041,Customer_2041,Munich,Corporate,2024-09-30
2042,Customer_2042,Dresden,Consumer,2024-04-22
2043,Customer_2043,Munich,Consumer,2024-04-24
2044,Customer_2044,Stuttgart,Consumer,2023-10-15
2045,Customer_2045,Berlin,Consumer,2024-11-28
2046,Customer_2046,Hamburg,Consumer,2024-11-25
2047,Customer_2047,Munich,Consumer,2024-06-23
2048,Customer_2048,Dresden,Consumer,2023-11-26
2049,Customer_2049,Cologne,Small Business,2024-04-14
2050,Customer_2050,Leipzig,Consumer,2025-04-28
2051,Customer_2051,Stuttgart,Consumer,2024-06-17
2052,Customer_2052,Bremen,Consumer,2024-04-11
2053,Customer_2053,Cologne,Consumer,2025-09-03
2054,Customer_2054,Frankfurt,Consumer,2024-02-24
2055,Customer_2055,Düsseldorf,Consumer,2025-01-31
2056,Customer_2056,Dresden,Consumer,2025-10-02
2057,Customer_2057,Bremen,Consumer,2025-06-09
2058,Customer_2058,Düsseldorf,Corporate,2023-11-04
2059,Customer_2059,Dresden,Consumer,2025-07-12
2060,Customer_2060,Berlin,Corporate,2023-11-30
2061,Customer_2061,Leipzig,Consumer,2025-08-11
2062,Customer_2062,Cologne,Consumer,2025-10-18
2063,Customer_2063,Hamburg,Consumer,2025-02-27
2064,Customer_2064,Dresden,Consumer,2025-04-11
2065,Customer_2065,Hamburg,Small Business,2025-04-23
2066,Customer_2066,Leipzig,Corporate,2023-09-07
2067,Customer_2067,Stuttgart,Small Business,2023-07-03
2068,Customer_2068,Frankfurt,Small Business,2025-03-09
2069,Customer_2069,Cologne,Consumer,2023-07-05
2070,Customer_2070,Leipzig,Consumer,2025-12-28
2071,Customer_2071,Leipzig,Consumer,2025-04-17
2072,Customer_2072,Berlin,Small Business,2024-09-18
2073,Customer_2073,Düsseldorf,Corporate,2025-05-08
2074,Customer_2074,Frankfurt,Consumer,2023-01-08
2075,Customer_2075,Cologne,Corporate,2025-02-21
2076,Customer_2076,Stuttgart,Consumer,2025-02-13
2077,Customer_2077,Stuttgart,Consumer,2025-10-03
2078,Customer_2078,Munich,Consumer,2024-11-07
2079,Customer_2079,Leipzig,Corporate,2023-07-30
2080,Customer_2080,Dresden,Small Business,2024-05-04
2081,Customer_2081,Berlin,Consumer,2024-09-30
2082,Customer_2082,Frankfurt,Consumer,2023-07-10
2083,Customer_2083,Stuttgart,Consumer,2024-11-01
2084,Customer_2084,Cologne,Corporate,2025-04-22
2085,Customer_2085,Munich,Consumer,2023-12-01
2086,Customer_2086,Cologne,Consumer,2024-08-01
2087,Customer_2087,Berlin,Consumer,2023-03-03
2088,Customer_2088,Dresden,Consumer,2024-01-22
2089,Customer_2089,Munich,Consumer,2023-06-02
2090,Customer_2090,Munich,Corporate,2024-09-10
2091,Customer_2091,Düsseldorf,Consumer,2024-11-28
2092,Customer_2092,Frankfurt,Corporate,2023-06-27
2093,Customer_2093,Munich,Consumer,2025-04-26
2094,Customer_2094,Düsseldorf,Consumer,2024-05-01
2095,Customer_2095,Düsseldorf,Consumer,2024-05-14
2096,Customer_2096,Berlin,Corporate,2024-06-24
2097,Customer_2097,Hamburg,Small Business,2023-01-13
2098,Customer_2098,Cologne,Small Business,2023-05-31
2099,Customer_2099,Dresden,Consumer,2025-12-09
2100,Customer_2100,Bremen,Consumer,2025-09-17
2101,Customer_2101,Cologne,Corporate,2024-10-05
2102,Customer_2102,Munich,Corporate,2024-01-07
2103,Customer_2103,Dresden,Consumer,2023-09-09
2104,Customer_2104,Stuttgart,Corporate,2023-02-22
2105,Customer_2105,Hamburg,Consumer,2023-07-12
2106,Customer_2106,Stuttgart,Consumer,2024-08-13
2107,Customer_2107,Stuttgart,Consumer,2025-12-16
2108,Customer_2108,Frankfurt,Consumer,2023-04-07
2109,Customer_2109,Cologne,Consumer,2023-07-17
2110,Customer_2110,Bremen,Consumer,2023-05-27
2111,Customer_2111,Berlin,Consumer,2024-12-23
2112,Customer_2112,Bremen,Consumer,2024-11-14
2113,Customer_2113,Stuttgart,Consumer,2025-11-01
2114,Customer_2114,Munich,Corporate,2023-11-29
2115,Customer_2115,Hamburg,Consumer,2024-05-26
2116,Customer_2116,Leipzig,Consumer,2023-06-21
2117,Customer_2117,Bremen,Consumer,2024-07-17
2118,Customer_2118,Stuttgart,Small Business,2024-05-26
2119,Customer_2119,Hamburg,Consumer,2023-04-15
2120,Customer_2120,Dresden,Consumer,2024-11-04
2121,Customer_2121,Cologne,Consumer,2025-03-17
2122,Customer_2122,Düsseldorf,Corporate,2025-11-30
2123,Customer_2123,Frankfurt,Consumer,2025-06-07
2124,Customer_2124,Hamburg,Consumer,2025-05-25
2125,Customer_2125,Munich,Consumer,2024-11-07
2126,Customer_2126,Munich,Consumer,2023-11-17
2127,Customer_2127,Hamburg,Corporate,2023-12-01
2128,Customer_2128,Munich,Small Business,2023-09-21
2129,Customer_2129,Cologne,Consumer,2025-05-14
2130,Customer_2130,Munich,Corporate,2023-12-18
2131,Customer_2131,Bremen,Consumer,2024-11-06
2132,Customer_2132,Düsseldorf,Consumer,2025-07-07
2133,Customer_2133,Munich,Corporate,2023-01-05
2134,Customer_2134,Düsseldorf,Consumer,2023-02-03
2135,Customer_2135,Stuttgart,Small Business,2023-12-17
2136,Customer_2136,Berlin,Consumer,2024-08-05
2137,Customer_2137,Cologne,Consumer,2024-04-09
2138,Customer_2138,Berlin,Consumer,2023-12-14
2139,Customer_2139,Stuttgart,Consumer,2023-05-05
2140,Customer_2140,Cologne,Corporate,2023-12-23
2141,Customer_2141,Hamburg,Consumer,2024-06-10
2142,Customer_2142,Hamburg,Corporate,2024-05-12
2143,Customer_2143,Düsseldorf,Consumer,2023-02-22
2144,Customer_2144,Stuttgart,Consumer,2023-05-29
2145,Customer_2145,Düsseldorf,Small Business,2024-05-17
2146,Customer_2146,Frankfurt,Corporate,2025-05-19
2147,Customer_2147,Munich,Consumer,2023-08-07
2148,Customer_2148,Leipzig,Corporate,2024-03-27
2149,Customer_2149,Frankfurt,Consumer,2023-03-24
2150,Customer_2150,Munich,Consumer,2025-01-07
2151,Customer_2151,Cologne,Consumer,2024-06-10
2152,Customer_2152,Düsseldorf,Small Business,2024-02-08
2153,Customer_2153,Cologne,Consumer,2023-10-17
2154,Customer_2154,Cologne,Corporate,2024-02-24
2155,Customer_2155,Munich,Consumer,2023-12-05
2156,Customer_2156,Stuttgart,Corporate,2025-02-15
2157,Customer_2157,Munich,Consumer,2024-12-11
2158,Customer_2158,Dresden,Corporate,2025-09-13
2159,Customer_2159,Hamburg,Consumer,2025-08-16
2160,Customer_2160,Hamburg,Corporate,2024-11-16
2161,Customer_2161,Frankfurt,Small Business,2025-11-25
2162,Customer_2162,Hamburg,Corporate,2024-01-08
2163,Customer_2163,Munich,Consumer,2025-09-20
2164,Customer_2164,Bremen,Small Business,2024-06-14
2165,Customer_2165,Düsseldorf,Consumer,2025-07-12
2166,Customer_2166,Munich,Corporate,2023-01-23
2167,Customer_2167,Munich,Small Business,2023-04-14
2168,Customer_2168,Leipzig,Consumer,2023-08-29
2169,Customer_2169,Düsseldorf,Consumer,2025-10-01
2170,Customer_2170,Dresden,Consumer,2025-06-21
2171,Customer_2171,Hamburg,Consumer,2025-03-24
2172,Customer_2172,Düsseldorf,Consumer,2024-10-16
2173,Customer_2173,Hamburg,Consumer,2025-02-21
2174,Customer_2174,Frankfurt,Consumer,2023-11-03
2175,Customer_2175,Düsseldorf,Consumer,2023-01-08
2176,Customer_2176,Hamburg,Consumer,2025-12-28
2177,Customer_2177,Dresden,Consumer,2024-07-28
2178,Customer_2178,Berlin,Small Business,2025-12-27
2179,Customer_2179,Cologne,Consumer,2025-06-30
2180,Customer_2180,Cologne,Small Business,2024-06-01
2181,Customer_2181,Dresden,Consumer,2025-11-20
2182,Customer_2182,Leipzig,Consumer,2024-04-27
2183,Customer_2183,Berlin,Corporate,2023-07-26
2184,Customer_2184,Frankfurt,Consumer,2024-10-30
2185,Customer_2185,Dresden,Consumer,2024-08-01
2186,Customer_2186,Cologne,Consumer,2024-01-22
2187,Customer_2187,Cologne,Consumer,2024-02-16
2188,Customer_2188,Cologne,Consumer,2025-06-09
2189,Customer_2189,Stuttgart,Consumer,2025-06-24
2190,Customer_2190,Dresden,Consumer,2025-08-20
2191,Customer_2191,Munich,Consumer,2025-08-22
2192,Customer_2192,Frankfurt,Consumer,2023-05-20
2193,Customer_2193,Cologne,Consumer,2023-10-27
2194,Customer_2194,Hamburg,Consumer,2025-11-02
2195,Customer_2195,Dresden,Consumer,2024-10-25
2196,Customer_2196,Stuttgart,Small Business,2025-04-04
2197,Customer_2197,Dresden,Consumer,2024-02-04
2198,Customer_2198,Frankfurt,Consumer,2025-09-18
2199,Customer_2199,Stuttgart,Consumer,2023-05-29
2200,Customer_2200,Frankfurt,Small Business,2023-11-03
2201,Customer_2201,Dresden,Consumer,2025-12-19
2202,Customer_2202,Munich,Small Business,2024-03-10
2203,Customer_2203,Frankfurt,Consumer,2023-01-21
2204,Customer_2204,Stuttgart,Consumer,2025-05-24
2205,Customer_2205,Stuttgart,Small Business,2024-01-17
2206,Customer_2206,Frankfurt,Consumer,2023-09-02
2207,Customer_2207,Bremen,Consumer,2024-11-28
2208,Customer_2208,Dresden,Corporate,2024-08-12
2209,Customer_2209,Bremen,Small Business,2024-01-25
2210,Customer_2210,Leipzig,Consumer,2024-07-21
2211,Customer_2211,Dresden,Consumer,2023-09-16
2212,Customer_2212,Frankfurt,Corporate,2024-03-01
2213,Customer_2213,Berlin,Corporate,2025-10-26
2214,Customer_2214,Frankfurt,Small Business,2023-01-06
2215,Customer_2215,Bremen,Corporate,2023-07-10
